GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
lob-java,org.openapitools.client.model,TrackingEventNormal,211,127,39,3,41,20,39,5,19,4
lob-java,org.openapitools.client.model,DeliverabilityAnalysis.DpvActiveEnum,40,36,4,0,5,8,4,3,2,3
lob-java,org.openapitools.client.model,CountryExtended,37,1544,4,0,4,224,3,4,1,4
lob-java,org.openapitools.client.model,UsAutocompletionsWritable,195,3,18,0,38,1,23,1,14,1
lob-java,org.openapitools.client.model,Zip,214,20,23,1,41,7,24,3,12,3
lob-java,org.openapitools.client.model,UsComponents.RecordTypeEnum,40,64,4,0,5,12,4,3,2,3
lob-java,org.openapitools.client.model,LetterCustomEnvelope.ObjectEnum.Adapter,15,0,0,0,5,0,3,0,3,0
lob-java,org.openapitools.client.model,ReverseGeocode.ObjectEnum,44,18,4,0,6,5,5,2,3,2
lob-java,org.openapitools.client.model,EngineHtml,32,25,4,0,6,6,5,2,3,2
lob-java,org.openapitools.client.model,SortBy5.DateCreatedEnum.Adapter,15,0,0,0,5,0,3,0,3,0
lob-java,org.openapitools.client.model,MultipleComponentsList,83,10,10,0,19,4,10,2,5,2
lob-java,org.openapitools.client.model,UsComponents.AddressTypeEnum.Adapter,15,0,0,0,5,0,3,0,3,0
lob-java,org.openapitools.client.model,SelfMailerSize.Adapter,15,0,0,0,5,0,3,0,3,0
lob-java,org.openapitools.client.model,LobConfidenceScore.LevelEnum.Adapter,15,0,0,0,5,0,3,0,3,0
lob-java,org.openapitools.client.model,Letter.CarrierEnum,40,22,4,0,5,6,4,3,2,3
lob-java,org.openapitools.client.model,TrackingEventDetails,166,3,16,0,33,1,20,1,12,1
lob-java,org.openapitools.client.model,LetterCustomEnvelope.ObjectEnum,40,22,4,0,5,6,4,3,2,3
lob-java,org.openapitools.client.model,UsVerification.ObjectEnum.Adapter,15,0,0,0,5,0,3,0,3,0
lob-java,org.openapitools.client.model,TemplateVersionWritable,178,6,30,0,32,2,27,1,12,1
lob-java,org.openapitools.client.model,DeliverabilityAnalysis.DpvActiveEnum.Adapter,15,0,0,0,5,0,3,0,3,0
lob-java,org.openapitools.client.model,IntlVerification.StatusEnum,40,99,4,0,5,17,4,3,2,3
lob-java,org.openapitools.client.model,UsVerificationOrError,220,292,50,4,24,67,29,33,4,31
lob-java,org.openapitools.client.model,BankAccountVerify,83,10,10,0,19,4,10,2,5,2
lob-java,org.openapitools.client.model,SortBy.DateCreatedEnum,69,0,4,0,12,0,7,0,5,0
lob-java,org.openapitools.client.model,ZipEditable,76,11,9,1,17,4,10,2,5,2
lob-java,org.openapitools.client.model,Card.ObjectEnum.Adapter,15,0,0,0,5,0,3,0,3,0
lob-java,org.openapitools.client.model,CardDeletion.ObjectEnum.Adapter,15,0,0,0,5,0,3,0,3,0
lob-java,org.openapitools.client.model,AddressDeletion.ObjectEnum.Adapter,12,3,0,0,4,1,2,1,2,1
lob-java,org.openapitools.client.model,Check.MailTypeEnum,40,22,4,0,5,6,4,3,2,3
lob-java,org.openapitools.client.model,UsAutocompletions.ObjectEnum,44,18,4,0,6,5,5,2,3,2
lob-java,org.openapitools.client.model,CardList,246,127,42,8,37,43,30,18,7,16
lob-java,org.openapitools.client.model,TrackingEventNormal.ObjectEnum,40,22,4,0,5,6,4,3,2,3
lob-java,org.openapitools.client.model,TrackingEventCertified.ObjectEnum.Adapter,15,0,0,0,5,0,3,0,3,0
lob-java,org.openapitools.client.model,SortBy1.SendDateEnum.Adapter,15,0,0,0,5,0,3,0,3,0
lob-java,org.openapitools.client.model,BankAccountList,346,27,50,0,69,11,41,7,16,7
lob-java,org.openapitools.client.model,LetterDeletion.ObjectEnum,40,22,4,0,5,6,4,3,2,3
lob-java,org.openapitools.client.model,CheckList,250,123,44,6,39,41,32,16,7,16
lob-java,org.openapitools.client.model,SortBy4.SendDateEnum.Adapter,15,0,0,0,5,0,3,0,3,0
lob-java,org.openapitools.client.model,CardDeletion,116,36,14,2,19,13,11,8,4,7
lob-java,org.openapitools.client.model,BankAccountDeletion,132,20,15,1,25,7,15,4,7,4
lob-java,org.openapitools.client.model,TemplateUpdate,158,3,30,0,29,1,25,1,10,1
lob-java,org.openapitools.client.model,SelfMailerEditable,444,12,50,0,82,4,56,1,31,1
lob-java,org.openapitools.client.model,DeliverabilityAnalysis,123,206,24,4,15,48,15,22,2,21
lob-java,org.openapitools.client.model,SortBy2.DateCreatedEnum.Adapter,15,0,0,0,5,0,3,0,3,0
lob-java,org.openapitools.client.model,IncludeModel,67,0,8,0,15,0,9,0,5,0
lob-java,org.openapitools.client.model,DpvFootnote,37,123,4,0,4,21,3,4,1,4
lob-java,org.openapitools.client.model,LocationAnalysis,178,3,30,0,32,1,27,1,12,1
lob-java,org.openapitools.client.model,TrackingEventNormal.TypeEnum.Adapter,15,0,0,0,5,0,3,0,3,0
lob-java,org.openapitools.client.model,Events.ObjectEnum,44,18,4,0,6,5,5,2,3,2
lob-java,org.openapitools.client.model,UsComponents.CarrierRouteTypeEnum,40,50,4,0,5,10,4,3,2,3
lob-java,org.openapitools.client.model,BankAccount,242,310,53,7,29,73,32,34,5,31
lob-java,org.openapitools.client.model,SortBy5.DateCreatedEnum,69,0,4,0,12,0,7,0,5,0
lob-java,org.openapitools.client.model,TrackingEventCertified.TypeEnum.Adapter,15,0,0,0,5,0,3,0,3,0
lob-java,org.openapitools.client.model,TrackingEventCertified.TypeEnum,62,0,4,0,11,0,7,0,5,0
lob-java,org.openapitools.client.model,Card.ObjectEnum,40,22,4,0,5,6,4,3,2,3
lob-java,org.openapitools.client.model,SortBy2.DateCreatedEnum,69,0,4,0,12,0,7,0,5,0
lob-java,org.openapitools.client.model,TemplateWritable,231,9,36,0,43,3,33,1,15,1
lob-java,org.openapitools.client.model,Address.ObjectEnum.Adapter,6,9,0,0,2,3,1,2,1,2
lob-java,org.openapitools.client.model,LobError.StatusCodeEnum.Adapter,16,0,0,0,5,0,3,0,3,0
lob-java,org.openapitools.client.model,DeliverabilityAnalysis.DpvConfirmationEnum.Adapter,15,0,0,0,5,0,3,0,3,0
lob-java,org.openapitools.client.model,TemplateVersionDeletion.ObjectEnum.Adapter,15,0,0,0,5,0,3,0,3,0
lob-java,org.openapitools.client.model,Check,761,229,88,12,99,85,61,51,17,45
